policy,support,N_params_B,D_tokens_B,Q_score,lambda,eta,bridge_model,status,Loss,difference_from_baseline
minimax_13,continuous_hull,1.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.487281475803581,0.0
minimax_13,continuous_hull,1.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.486004855247837,-0.001276620555743957
minimax_13,continuous_hull,1.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.487281475803581,0.0
minimax_13,continuous_hull,1.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.486004855247837,-0.001276620555743957
minimax_13,continuous_hull,1.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.487281475803581,0.0
minimax_13,continuous_hull,1.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.486004855247837,-0.001276620555743957
minimax_13,continuous_hull,1.0,100.0,0.5,1.25,0.0,exp_bridge,valid,2.4676463757472433,-0.019635100056337507
minimax_13,continuous_hull,1.0,100.0,0.5,1.25,0.0,linear_bridge,valid,2.4656568877408227,-0.021624588062758132
minimax_13,continuous_hull,1.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.4676463757472433,-0.019635100056337507
minimax_13,continuous_hull,1.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.4656568877408227,-0.021624588062758132
minimax_13,continuous_hull,1.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.4676463757472433,-0.019635100056337507
minimax_13,continuous_hull,1.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.4656568877408227,-0.021624588062758132
minimax_13,continuous_hull,1.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.4676463757472433,-0.019635100056337507
minimax_13,continuous_hull,1.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.4656568877408227,-0.021624588062758132
minimax_13,continuous_hull,1.0,100.0,0.5,1.5,0.0,exp_bridge,valid,2.4481662791185324,-0.03911519668504848
minimax_13,continuous_hull,1.0,100.0,0.5,1.5,0.0,linear_bridge,valid,2.445308920233808,-0.04197255556977275
minimax_13,continuous_hull,1.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.4481662791185324,-0.03911519668504848
minimax_13,continuous_hull,1.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.445308920233808,-0.04197255556977275
minimax_13,continuous_hull,1.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.4481662791185324,-0.03911519668504848
minimax_13,continuous_hull,1.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.445308920233808,-0.04197255556977275
minimax_13,continuous_hull,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.4481662791185324,-0.03911519668504848
minimax_13,continuous_hull,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.445308920233808,-0.04197255556977275
minimax_13,continuous_hull,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.0719285737324662
minimax_13,continuous_hull,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.0719285737324662
minimax_13,continuous_hull,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.0719285737324662
minimax_13,continuous_hull,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.0719285737324662
minimax_13,continuous_hull,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.0719285737324662
minimax_13,continuous_hull,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.0719285737324662
minimax_13,continuous_hull,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.0719285737324662
minimax_13,continuous_hull,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.0719285737324662
minimax_13,continuous_hull,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.2687948024402083,0.03567925697142593
minimax_13,continuous_hull,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.2685067485814416,0.03539120311265931
minimax_13,continuous_hull,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.276203400940528,0.04308785547174576
minimax_13,continuous_hull,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.2760214540953507,0.0429059086265684
minimax_13,continuous_hull,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.2821054965111234,0.04898995104234105
minimax_13,continuous_hull,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.2819905968606866,0.04887505139190429
minimax_13,continuous_hull,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.2905441285742953,0.05742858310551302
minimax_13,continuous_hull,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.2904983299643327,0.05738278449555034
minimax_13,continuous_hull,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.2508844801117633,0.017768934642981016
minimax_13,continuous_hull,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.250238063271538,0.017122517802755866
minimax_13,continuous_hull,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.26191864601069,0.0288031005419076
minimax_13,continuous_hull,10.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.2615101215424014,0.02839457607361906
minimax_13,continuous_hull,10.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.2707219302272037,0.037606384758421374
minimax_13,continuous_hull,10.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.2704638356904057,0.03734829022162334
minimax_13,continuous_hull,10.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.283328374039399,0.05021282857061671
minimax_13,continuous_hull,10.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.2832254353458747,0.05010988987709242
minimax_13,continuous_hull,10.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.2331155454687823,0.0
minimax_13,continuous_hull,10.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.2319693779616347,-0.0011461675071475774
minimax_13,continuous_hull,10.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.2477235378247764,0.014607992355994082
minimax_13,continuous_hull,10.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.2469987889894525,0.013883243520670163
minimax_13,continuous_hull,10.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.259395147287235,0.02627960181845257
minimax_13,continuous_hull,10.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.2589370745201243,0.02582152905134194
minimax_13,continuous_hull,10.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.276135350834085,0.04301980536530259
minimax_13,continuous_hull,10.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.275952540727417,0.04283699525863449
minimax_13,continuous_hull,10.0,100.0,0.5,1.25,0.0,exp_bridge,valid,2.2154868823684484,-0.017628663100333952
minimax_13,continuous_hull,10.0,100.0,0.5,1.25,0.0,linear_bridge,valid,2.2137006926517313,-0.01941485281705102
minimax_13,continuous_hull,10.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.2336175137872987,0.0005019683185163437
minimax_13,continuous_hull,10.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.232487456436503,-0.0006280890322791777
minimax_13,continuous_hull,10.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.248124864445346,0.015009318976563879
minimax_13,continuous_hull,10.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.2474103133498433,0.014294767881060988
minimax_13,continuous_hull,10.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.2689649873492996,0.03584944188051731
minimax_13,continuous_hull,10.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.268679646108959,0.035564100640176566
minimax_13,continuous_hull,10.0,100.0,0.5,1.5,0.0,exp_bridge,valid,2.1979973834790014,-0.035118161989780905
minimax_13,continuous_hull,10.0,100.0,0.5,1.5,0.0,linear_bridge,valid,2.195432007341828,-0.03768353812695446
minimax_13,continuous_hull,10.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.219600014833443,-0.013515530635339168
minimax_13,continuous_hull,10.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.2179761238835543,-0.015139421585228074
minimax_13,continuous_hull,10.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.2369107998685482,0.0037952543997659127
minimax_13,continuous_hull,10.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.2358835521795624,0.0027680067107800355
minimax_13,continuous_hull,10.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.261817212201577,0.028701666732794617
minimax_13,continuous_hull,10.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.261406751490501,0.02829120602171864
arxiv_only,observed_512,0.1,100.0,0.5,0,0.0,exp_bridge,valid,3.0592931965585177,1.1743967752254587
arxiv_only,observed_512,0.1,100.0,0.5,0,0.0,linear_bridge,valid,3.0592931965585177,1.1743967752254587
arxiv_only,observed_512,0.1,100.0,0.5,0,0.1,exp_bridge,valid,3.0592931965585177,1.1743967752254587
arxiv_only,observed_512,0.1,100.0,0.5,0,0.1,linear_bridge,valid,3.0592931965585177,1.1743967752254587
arxiv_only,observed_512,0.1,100.0,0.5,0,0.2,exp_bridge,valid,3.0592931965585177,1.1743967752254587
arxiv_only,observed_512,0.1,100.0,0.5,0,0.2,linear_bridge,valid,3.0592931965585177,1.1743967752254587
arxiv_only,observed_512,0.1,100.0,0.5,0,0.4,exp_bridge,valid,3.0592931965585177,1.1743967752254587
arxiv_only,observed_512,0.1,100.0,0.5,0,0.4,linear_bridge,valid,3.0592931965585177,1.1743967752254587
arxiv_only,observed_512,0.1,100.0,0.5,0.5,0.0,exp_bridge,valid,2.4013435401878103,0.5164471188547513
arxiv_only,observed_512,0.1,100.0,0.5,0.5,0.0,linear_bridge,valid,2.3184684658865686,0.4335720445535096
arxiv_only,observed_512,0.1,100.0,0.5,0.5,0.1,exp_bridge,valid,2.255401874089612,0.3705054527565528
arxiv_only,observed_512,0.1,100.0,0.5,0.5,0.1,linear_bridge,valid,2.1266501174300316,0.24175369609697261
arxiv_only,observed_512,0.1,100.0,0.5,0.5,0.2,exp_bridge,valid,2.084217061722837,0.19932064038977781
arxiv_only,observed_512,0.1,100.0,0.5,0.5,0.2,linear_bridge,valid,1.8851651241097078,0.00026870277664881037
arxiv_only,observed_512,0.1,100.0,0.5,0.5,0.4,exp_bridge,valid,1.6651525588809009,-0.21974386245215816
arxiv_only,observed_512,0.1,100.0,0.5,0.5,0.4,linear_bridge,valid,1.1984256074569097,-0.6864708138761493
arxiv_only,observed_512,0.1,100.0,0.5,0.75,0.0,exp_bridge,valid,2.1275064853699654,0.24261006403690644
arxiv_only,observed_512,0.1,100.0,0.5,0.75,0.0,linear_bridge,valid,1.948056100550594,0.06315967921753507
arxiv_only,observed_512,0.1,100.0,0.5,0.75,0.1,exp_bridge,valid,1.9365350195353783,0.05163859820231931
arxiv_only,observed_512,0.1,100.0,0.5,0.75,0.1,linear_bridge,valid,1.660328577865788,-0.2245678434672711
arxiv_only,observed_512,0.1,100.0,0.5,0.75,0.2,exp_bridge,valid,1.7202987339316527,-0.16459768740140635
arxiv_only,observed_512,0.1,100.0,0.5,0.75,0.2,linear_bridge,valid,1.2981010878853028,-0.5867953334477563
arxiv_only,observed_512,0.1,100.0,0.5,0.75,0.4,exp_bridge,valid,1.2284867966725526,-0.6564096246605065
arxiv_only,observed_512,0.1,100.0,0.5,0.75,0.4,linear_bridge,valid,0.267991812906106,-1.616904608426953
arxiv_only,observed_512,0.1,100.0,0.5,1.0,0.0,exp_bridge,valid,1.884896421333059,0.0
arxiv_only,observed_512,0.1,100.0,0.5,1.0,0.0,linear_bridge,valid,1.5776437352146198,-0.30725268611843926
arxiv_only,observed_512,0.1,100.0,0.5,1.0,0.1,exp_bridge,valid,1.6627492975728042,-0.2221471237602548
arxiv_only,observed_512,0.1,100.0,0.5,1.0,0.1,linear_bridge,valid,1.1940070383015449,-0.6908893830315141
arxiv_only,observed_512,0.1,100.0,0.5,1.0,0.2,exp_bridge,valid,1.419922995698227,-0.4649734256348319
arxiv_only,observed_512,0.1,100.0,0.5,1.0,0.2,linear_bridge,valid,0.7110370516608979,-1.173859369672161
arxiv_only,observed_512,0.1,100.0,0.5,1.0,0.4,exp_bridge,valid,0.9063312556857038,-0.9785651656473552
arxiv_only,observed_512,0.1,100.0,0.5,1.0,0.4,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,observed_512,0.1,100.0,0.5,1.25,0.0,exp_bridge,valid,1.6699523802092422,-0.21494404112381682
arxiv_only,observed_512,0.1,100.0,0.5,1.25,0.0,linear_bridge,valid,1.2072313698786454,-0.6776650514544136
arxiv_only,observed_512,0.1,100.0,0.5,1.25,0.1,exp_bridge,valid,1.4276711749019546,-0.4572252464311044
arxiv_only,observed_512,0.1,100.0,0.5,1.25,0.1,linear_bridge,valid,0.7276854987373015,-1.1572109225957576
arxiv_only,observed_512,0.1,100.0,0.5,1.25,0.2,exp_bridge,valid,1.1719948831821496,-0.7129015381509094
arxiv_only,observed_512,0.1,100.0,0.5,1.25,0.2,linear_bridge,valid,0.12397301543649285,-1.7609234058965662
arxiv_only,observed_512,0.1,100.0,0.5,1.25,0.4,exp_bridge,valid,0.6686570399110073,-1.2162393814220516
arxiv_only,observed_512,0.1,100.0,0.5,1.25,0.4,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,observed_512,0.1,100.0,0.5,1.5,0.0,exp_bridge,valid,1.4795194688704574,-0.40537695246260164
arxiv_only,observed_512,0.1,100.0,0.5,1.5,0.0,linear_bridge,valid,0.8368190045426707,-1.0480774167903883
arxiv_only,observed_512,0.1,100.0,0.5,1.5,0.1,exp_bridge,valid,1.225828203097877,-0.6590682182351819
arxiv_only,observed_512,0.1,100.0,0.5,1.5,0.1,linear_bridge,valid,0.2613639591730583,-1.6235324621600007
arxiv_only,observed_512,0.1,100.0,0.5,1.5,0.2,exp_bridge,valid,0.9673566879094778,-0.9175397334235812
arxiv_only,observed_512,0.1,100.0,0.5,1.5,0.2,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,observed_512,0.1,100.0,0.5,1.5,0.4,exp_bridge,valid,0.493309961691971,-1.391586459641088
arxiv_only,observed_512,0.1,100.0,0.5,1.5,0.4,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,observed_512,1.0,100.0,0.5,0,0.0,exp_bridge,valid,2.5673967252758954,0.9855683130600985
arxiv_only,observed_512,1.0,100.0,0.5,0,0.0,linear_bridge,valid,2.5673967252758954,0.9855683130600985
arxiv_only,observed_512,1.0,100.0,0.5,0,0.1,exp_bridge,valid,2.5673967252758954,0.9855683130600985
arxiv_only,observed_512,1.0,100.0,0.5,0,0.1,linear_bridge,valid,2.5673967252758954,0.9855683130600985
arxiv_only,observed_512,1.0,100.0,0.5,0,0.2,exp_bridge,valid,2.5673967252758954,0.9855683130600985
arxiv_only,observed_512,1.0,100.0,0.5,0,0.2,linear_bridge,valid,2.5673967252758954,0.9855683130600985
arxiv_only,observed_512,1.0,100.0,0.5,0,0.4,exp_bridge,valid,2.5673967252758954,0.9855683130600985
arxiv_only,observed_512,1.0,100.0,0.5,0,0.4,linear_bridge,valid,2.5673967252758954,0.9855683130600985
arxiv_only,observed_512,1.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.015237228087851,0.4334088158720544
arxiv_only,observed_512,1.0,100.0,0.5,0.5,0.0,linear_bridge,valid,1.9456874397225654,0.3638590275067686
arxiv_only,observed_512,1.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.015237228087851,0.4334088158720544
arxiv_only,observed_512,1.0,100.0,0.5,0.5,0.1,linear_bridge,valid,1.9456874397225654,0.3638590275067686
arxiv_only,observed_512,1.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.015237228087851,0.4334088158720544
arxiv_only,observed_512,1.0,100.0,0.5,0.5,0.2,linear_bridge,valid,1.9456874397225654,0.3638590275067686
arxiv_only,observed_512,1.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.015237228087851,0.4334088158720544
arxiv_only,observed_512,1.0,100.0,0.5,0.5,0.4,linear_bridge,valid,1.9456874397225654,0.3638590275067686
arxiv_only,observed_512,1.0,100.0,0.5,0.75,0.0,exp_bridge,valid,1.7854297815216285,0.20360136930583161
arxiv_only,observed_512,1.0,100.0,0.5,0.75,0.0,linear_bridge,valid,1.6348327969459002,0.05300438473010338
arxiv_only,observed_512,1.0,100.0,0.5,0.75,0.1,exp_bridge,valid,1.7854297815216285,0.20360136930583161
arxiv_only,observed_512,1.0,100.0,0.5,0.75,0.1,linear_bridge,valid,1.6348327969459002,0.05300438473010338
arxiv_only,observed_512,1.0,100.0,0.5,0.75,0.2,exp_bridge,valid,1.7854297815216285,0.20360136930583161
arxiv_only,observed_512,1.0,100.0,0.5,0.75,0.2,linear_bridge,valid,1.6348327969459002,0.05300438473010338
arxiv_only,observed_512,1.0,100.0,0.5,0.75,0.4,exp_bridge,valid,1.7854297815216285,0.20360136930583161
arxiv_only,observed_512,1.0,100.0,0.5,0.75,0.4,linear_bridge,valid,1.6348327969459002,0.05300438473010338
arxiv_only,observed_512,1.0,100.0,0.5,1.0,0.0,exp_bridge,valid,1.5818284122157968,0.0
arxiv_only,observed_512,1.0,100.0,0.5,1.0,0.0,linear_bridge,valid,1.3239781541692355,-0.25785025804656136
arxiv_only,observed_512,1.0,100.0,0.5,1.0,0.1,exp_bridge,valid,1.5818284122157968,0.0
arxiv_only,observed_512,1.0,100.0,0.5,1.0,0.1,linear_bridge,valid,1.3239781541692355,-0.25785025804656136
arxiv_only,observed_512,1.0,100.0,0.5,1.0,0.2,exp_bridge,valid,1.5818284122157968,0.0
arxiv_only,observed_512,1.0,100.0,0.5,1.0,0.2,linear_bridge,valid,1.3239781541692355,-0.25785025804656136
arxiv_only,observed_512,1.0,100.0,0.5,1.0,0.4,exp_bridge,valid,1.5818284122157968,0.0
arxiv_only,observed_512,1.0,100.0,0.5,1.0,0.4,linear_bridge,valid,1.3239781541692355,-0.25785025804656136
arxiv_only,observed_512,1.0,100.0,0.5,1.25,0.0,exp_bridge,valid,1.401444711850091,-0.18038370036570583
arxiv_only,observed_512,1.0,100.0,0.5,1.25,0.0,linear_bridge,valid,1.0131235113925707,-0.5687049008232261
arxiv_only,observed_512,1.0,100.0,0.5,1.25,0.1,exp_bridge,valid,1.401444711850091,-0.18038370036570583
arxiv_only,observed_512,1.0,100.0,0.5,1.25,0.1,linear_bridge,valid,1.0131235113925707,-0.5687049008232261
arxiv_only,observed_512,1.0,100.0,0.5,1.25,0.2,exp_bridge,valid,1.401444711850091,-0.18038370036570583
arxiv_only,observed_512,1.0,100.0,0.5,1.25,0.2,linear_bridge,valid,1.0131235113925707,-0.5687049008232261
arxiv_only,observed_512,1.0,100.0,0.5,1.25,0.4,exp_bridge,valid,1.401444711850091,-0.18038370036570583
arxiv_only,observed_512,1.0,100.0,0.5,1.25,0.4,linear_bridge,valid,1.0131235113925707,-0.5687049008232261
arxiv_only,observed_512,1.0,100.0,0.5,1.5,0.0,exp_bridge,valid,1.2416310550531724,-0.34019735716262445
arxiv_only,observed_512,1.0,100.0,0.5,1.5,0.0,linear_bridge,valid,0.7022688686159055,-0.8795595435998913
arxiv_only,observed_512,1.0,100.0,0.5,1.5,0.1,exp_bridge,valid,1.2416310550531724,-0.34019735716262445
arxiv_only,observed_512,1.0,100.0,0.5,1.5,0.1,linear_bridge,valid,0.7022688686159055,-0.8795595435998913
arxiv_only,observed_512,1.0,100.0,0.5,1.5,0.2,exp_bridge,valid,1.2416310550531724,-0.34019735716262445
arxiv_only,observed_512,1.0,100.0,0.5,1.5,0.2,linear_bridge,valid,0.7022688686159055,-0.8795595435998913
arxiv_only,observed_512,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,1.2416310550531724,-0.34019735716262445
arxiv_only,observed_512,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,0.7022688686159055,-0.8795595435998913
arxiv_only,observed_512,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.8848567974418318
arxiv_only,observed_512,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.8848567974418318
arxiv_only,observed_512,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.8848567974418318
arxiv_only,observed_512,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.8848567974418318
arxiv_only,observed_512,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.8848567974418318
arxiv_only,observed_512,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.8848567974418318
arxiv_only,observed_512,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.8848567974418318
arxiv_only,observed_512,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.8848567974418318
arxiv_only,observed_512,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,1.8093077223583929,0.3891204005989761
arxiv_only,observed_512,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,1.7468649650374082,0.3266776432779914
arxiv_only,observed_512,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,1.9017011948267548,0.48151387306733806
arxiv_only,observed_512,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,1.8616666570143927,0.44147933525497596
arxiv_only,observed_512,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,1.978442687807615,0.5582553660481981
arxiv_only,observed_512,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,1.9528568823458312,0.5326695605864145
arxiv_only,observed_512,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.0932041299771775,0.6730168082177608
arxiv_only,observed_512,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.0828289954751376,0.6626416737157208
arxiv_only,observed_512,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,1.6029834336183255,0.18279611185890876
arxiv_only,observed_512,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,1.4677753879554878,0.04758806619607103
arxiv_only,observed_512,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,1.7273239625317383,0.3071366407723215
arxiv_only,observed_512,10.0,100.0,0.5,0.75,0.1,linear_bridge,valid,1.6399779259209646,0.21979060416154783
arxiv_only,observed_512,10.0,100.0,0.5,0.75,0.2,exp_bridge,valid,1.8329287775558933,0.4127414557964766
arxiv_only,observed_512,10.0,100.0,0.5,0.75,0.2,linear_bridge,valid,1.776763263918123,0.35657594215870625
arxiv_only,observed_512,10.0,100.0,0.5,0.75,0.4,exp_bridge,valid,1.9947007605498606,0.5745134387904438
arxiv_only,observed_512,10.0,100.0,0.5,0.75,0.4,linear_bridge,valid,1.9717214336120823,0.5515341118526655
arxiv_only,observed_512,10.0,100.0,0.5,1.0,0.0,exp_bridge,valid,1.4201873217594168,0.0
arxiv_only,observed_512,10.0,100.0,0.5,1.0,0.0,linear_bridge,valid,1.1886858108735678,-0.23150151088584892
arxiv_only,observed_512,10.0,100.0,0.5,1.0,0.1,exp_bridge,valid,1.5689363185198801,0.14874899676046338
arxiv_only,observed_512,10.0,100.0,0.5,1.0,0.1,linear_bridge,valid,1.418289194827537,-0.001898126931879851
arxiv_only,observed_512,10.0,100.0,0.5,1.0,0.2,exp_bridge,valid,1.6981173749922815,0.2779300532328648
arxiv_only,observed_512,10.0,100.0,0.5,1.0,0.2,linear_bridge,valid,1.6006696454904144,0.1804823237309976
