scope,candidate_set,weight_scenario,model,n_candidates,selected_index,selected_hull_status,actual_best_index,realized_rank,realized_top_decile,realized_relative_regret
test_1m,all_heldout,dirichlet_sparse_085,ridge_v1.3,256,93,OUT_OF_TRAINING_SUPPORT,28,25,True,0.1406206529285639
test_1m,all_heldout,dirichlet_sparse_085,interaction_candidate,256,135,OUT_OF_TRAINING_SUPPORT,28,41,False,0.16602302510052827
test_1m,all_heldout,dirichlet_sparse_086,ridge_v1.3,256,124,OUT_OF_TRAINING_SUPPORT,155,6,True,0.035827784800729824
test_1m,all_heldout,dirichlet_sparse_086,interaction_candidate,256,124,OUT_OF_TRAINING_SUPPORT,155,6,True,0.035827784800729824
test_1m,all_heldout,dirichlet_sparse_087,ridge_v1.3,256,49,OUT_OF_TRAINING_SUPPORT,106,3,True,0.011573543521953092
test_1m,all_heldout,dirichlet_sparse_087,interaction_candidate,256,49,OUT_OF_TRAINING_SUPPORT,106,3,True,0.011573543521953092
test_1m,all_heldout,dirichlet_sparse_088,ridge_v1.3,256,43,OUT_OF_TRAINING_SUPPORT,219,21,True,0.0724046963987022
test_1m,all_heldout,dirichlet_sparse_088,interaction_candidate,256,43,OUT_OF_TRAINING_SUPPORT,219,21,True,0.0724046963987022
test_1m,all_heldout,dirichlet_sparse_089,ridge_v1.3,256,54,OUT_OF_TRAINING_SUPPORT,199,75,False,0.24175812139809044
test_1m,all_heldout,dirichlet_sparse_089,interaction_candidate,256,91,OUT_OF_TRAINING_SUPPORT,199,21,True,0.11182116617310783
test_1m,all_heldout,dirichlet_sparse_090,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,143,15,True,0.09974804062953414
test_1m,all_heldout,dirichlet_sparse_090,interaction_candidate,256,72,OUT_OF_TRAINING_SUPPORT,143,23,True,0.1288986482593809
test_1m,all_heldout,dirichlet_sparse_091,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,143,3,True,0.010672722165188529
test_1m,all_heldout,dirichlet_sparse_091,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,143,3,True,0.010672722165188529
test_1m,all_heldout,dirichlet_sparse_092,ridge_v1.3,256,57,OUT_OF_TRAINING_SUPPORT,10,40,False,0.10159958011914832
test_1m,all_heldout,dirichlet_sparse_092,interaction_candidate,256,201,OUT_OF_TRAINING_SUPPORT,10,15,True,0.05285803998502528
test_1m,all_heldout,dirichlet_sparse_093,ridge_v1.3,256,43,OUT_OF_TRAINING_SUPPORT,248,2,True,0.020216570603091726
test_1m,all_heldout,dirichlet_sparse_093,interaction_candidate,256,43,OUT_OF_TRAINING_SUPPORT,248,2,True,0.020216570603091726
test_1m,all_heldout,dirichlet_sparse_094,ridge_v1.3,256,63,OUT_OF_TRAINING_SUPPORT,207,130,False,0.3553338203433829
test_1m,all_heldout,dirichlet_sparse_094,interaction_candidate,256,135,OUT_OF_TRAINING_SUPPORT,207,6,True,0.05916493802789401
test_1m,all_heldout,dirichlet_sparse_095,ridge_v1.3,256,120,OUT_OF_TRAINING_SUPPORT,204,3,True,0.02395987252207649
test_1m,all_heldout,dirichlet_sparse_095,interaction_candidate,256,104,OUT_OF_TRAINING_SUPPORT,204,4,True,0.03448059353525062
test_1m,all_heldout,dirichlet_sparse_096,ridge_v1.3,256,23,OUT_OF_TRAINING_SUPPORT,134,25,True,0.07725670803914915
test_1m,all_heldout,dirichlet_sparse_096,interaction_candidate,256,23,OUT_OF_TRAINING_SUPPORT,134,25,True,0.07725670803914915
test_1m,all_heldout,dirichlet_sparse_097,ridge_v1.3,256,101,OUT_OF_TRAINING_SUPPORT,125,37,False,0.1528309914941605
test_1m,all_heldout,dirichlet_sparse_097,interaction_candidate,256,101,OUT_OF_TRAINING_SUPPORT,125,37,False,0.1528309914941605
test_1m,all_heldout,dirichlet_sparse_098,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,47,33,False,0.152368310145474
test_1m,all_heldout,dirichlet_sparse_098,interaction_candidate,256,167,OUT_OF_TRAINING_SUPPORT,47,16,True,0.09787231641210985
test_1m,all_heldout,dirichlet_sparse_099,ridge_v1.3,256,224,OUT_OF_TRAINING_SUPPORT,133,53,False,0.1367002412658833
test_1m,all_heldout,dirichlet_sparse_099,interaction_candidate,256,1,OUT_OF_TRAINING_SUPPORT,133,73,False,0.18697087754014452
test_1m,all_heldout,dirichlet_balanced_000,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,128,False,0.3446233364909586
test_1m,all_heldout,dirichlet_balanced_000,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,128,False,0.3446233364909586
test_1m,all_heldout,dirichlet_balanced_001,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,68,137,False,0.35578850375425075
test_1m,all_heldout,dirichlet_balanced_001,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,68,137,False,0.35578850375425075
test_1m,all_heldout,dirichlet_balanced_002,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,219,19,True,0.08908917397341304
test_1m,all_heldout,dirichlet_balanced_002,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,219,19,True,0.08908917397341304
test_1m,all_heldout,dirichlet_balanced_003,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,195,False,0.47450213747138187
test_1m,all_heldout,dirichlet_balanced_003,interaction_candidate,256,93,OUT_OF_TRAINING_SUPPORT,199,83,False,0.2440265109220681
test_1m,all_heldout,dirichlet_balanced_004,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,175,False,0.4536384401535696
test_1m,all_heldout,dirichlet_balanced_004,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,175,False,0.4536384401535696
test_1m,all_heldout,dirichlet_balanced_005,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,132,False,0.3569321609498021
test_1m,all_heldout,dirichlet_balanced_005,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,132,False,0.3569321609498021
test_1m,all_heldout,dirichlet_balanced_006,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,11,True,0.044853113137413275
test_1m,all_heldout,dirichlet_balanced_006,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,11,True,0.044853113137413275
test_1m,all_heldout,dirichlet_balanced_007,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,148,False,0.396975218401065
test_1m,all_heldout,dirichlet_balanced_007,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,148,False,0.396975218401065
test_1m,all_heldout,dirichlet_balanced_008,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,153,False,0.4247900359834074
test_1m,all_heldout,dirichlet_balanced_008,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,153,False,0.4247900359834074
test_1m,all_heldout,dirichlet_balanced_009,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,192,False,0.5009115340649383
test_1m,all_heldout,dirichlet_balanced_009,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,192,False,0.5009115340649383
test_1m,all_heldout,dirichlet_balanced_010,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,118,False,0.35630751058730303
test_1m,all_heldout,dirichlet_balanced_010,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,118,False,0.35630751058730303
test_1m,all_heldout,dirichlet_balanced_011,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,119,163,False,0.4496285559580707
test_1m,all_heldout,dirichlet_balanced_011,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,119,163,False,0.4496285559580707
test_1m,all_heldout,dirichlet_balanced_012,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,243,125,False,0.36127766150231827
test_1m,all_heldout,dirichlet_balanced_012,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,243,125,False,0.36127766150231827
test_1m,all_heldout,dirichlet_balanced_013,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,138,False,0.3832008963131003
test_1m,all_heldout,dirichlet_balanced_013,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,138,False,0.3832008963131003
test_1m,all_heldout,dirichlet_balanced_014,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,185,False,0.45184121384593606
test_1m,all_heldout,dirichlet_balanced_014,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,185,False,0.45184121384593606
test_1m,all_heldout,dirichlet_balanced_015,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,192,113,False,0.3528700838885882
test_1m,all_heldout,dirichlet_balanced_015,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,192,113,False,0.3528700838885882
test_1m,all_heldout,dirichlet_balanced_016,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,38,False,0.16850045109644968
test_1m,all_heldout,dirichlet_balanced_016,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,38,False,0.16850045109644968
test_1m,all_heldout,dirichlet_balanced_017,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,217,False,0.5779603161885594
test_1m,all_heldout,dirichlet_balanced_017,interaction_candidate,256,93,OUT_OF_TRAINING_SUPPORT,239,107,False,0.33257140958254383
test_1m,all_heldout,dirichlet_balanced_018,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,205,False,0.4734479268297841
test_1m,all_heldout,dirichlet_balanced_018,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,205,False,0.4734479268297841
test_1m,all_heldout,dirichlet_balanced_019,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,114,False,0.32286112964091435
test_1m,all_heldout,dirichlet_balanced_019,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,114,False,0.32286112964091435
test_1m,all_heldout,dirichlet_balanced_020,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,20,True,0.06426434312553277
test_1m,all_heldout,dirichlet_balanced_020,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,20,True,0.06426434312553277
test_1m,all_heldout,dirichlet_balanced_021,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,12,True,0.06202653670409909
test_1m,all_heldout,dirichlet_balanced_021,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,12,True,0.06202653670409909
test_1m,all_heldout,dirichlet_balanced_022,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,199,2,True,0.03572279286390669
test_1m,all_heldout,dirichlet_balanced_022,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,199,2,True,0.03572279286390669
test_1m,all_heldout,dirichlet_balanced_023,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,172,False,0.46458922477835896
test_1m,all_heldout,dirichlet_balanced_023,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,172,False,0.46458922477835896
test_1m,all_heldout,dirichlet_balanced_024,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,199,False,0.480223192681607
test_1m,all_heldout,dirichlet_balanced_024,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,199,False,0.480223192681607
test_1m,all_heldout,dirichlet_balanced_025,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,35,False,0.12952086549699343
test_1m,all_heldout,dirichlet_balanced_025,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,35,False,0.12952086549699343
test_1m,all_heldout,dirichlet_balanced_026,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,192,7,True,0.04445358212615338
test_1m,all_heldout,dirichlet_balanced_026,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,192,7,True,0.04445358212615338
test_1m,all_heldout,dirichlet_balanced_027,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,17,True,0.06014492439968247
test_1m,all_heldout,dirichlet_balanced_027,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,17,True,0.06014492439968247
test_1m,all_heldout,dirichlet_balanced_028,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,171,False,0.4208176114334374
test_1m,all_heldout,dirichlet_balanced_028,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,171,False,0.4208176114334374
test_1m,all_heldout,dirichlet_balanced_029,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,166,False,0.42644612587522013
test_1m,all_heldout,dirichlet_balanced_029,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,166,False,0.42644612587522013
test_1m,all_heldout,dirichlet_balanced_030,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,171,False,0.44817077219035895
test_1m,all_heldout,dirichlet_balanced_030,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,171,False,0.44817077219035895
test_1m,all_heldout,dirichlet_balanced_031,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,168,False,0.4397967256197762
test_1m,all_heldout,dirichlet_balanced_031,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,168,False,0.4397967256197762
test_1m,all_heldout,dirichlet_balanced_032,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,41,208,False,0.4515696273083806
test_1m,all_heldout,dirichlet_balanced_032,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,41,208,False,0.4515696273083806
test_1m,all_heldout,dirichlet_balanced_033,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,239,3,True,0.030896007922267925
test_1m,all_heldout,dirichlet_balanced_033,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,239,3,True,0.030896007922267925
test_1m,all_heldout,dirichlet_balanced_034,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,26,True,0.0942068078235086
test_1m,all_heldout,dirichlet_balanced_034,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,26,True,0.0942068078235086
test_1m,all_heldout,dirichlet_balanced_035,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,199,5,True,0.03641757419009234
test_1m,all_heldout,dirichlet_balanced_035,interaction_candidate,256,59,OUT_OF_TRAINING_SUPPORT,199,5,True,0.03641757419009234
test_1m,all_heldout,dirichlet_balanced_036,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,126,False,0.34790051914487524
test_1m,all_heldout,dirichlet_balanced_036,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,126,False,0.34790051914487524
test_1m,all_heldout,dirichlet_balanced_037,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,199,8,True,0.057085666020112745
test_1m,all_heldout,dirichlet_balanced_037,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,127,False,0.37855987356527854
test_1m,all_heldout,dirichlet_balanced_038,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,199,28,False,0.10394588737912074
test_1m,all_heldout,dirichlet_balanced_038,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,199,28,False,0.10394588737912074
test_1m,all_heldout,dirichlet_balanced_039,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,119,215,False,0.47704021530579255
test_1m,all_heldout,dirichlet_balanced_039,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,119,215,False,0.47704021530579255
test_1m,all_heldout,dirichlet_balanced_040,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,214,False,0.5302319776122174
test_1m,all_heldout,dirichlet_balanced_040,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,214,False,0.5302319776122174
test_1m,all_heldout,dirichlet_balanced_041,ridge_v1.3,256,240,OUT_OF_TRAINING_SUPPORT,199,35,False,0.12489182829557954
test_1m,all_heldout,dirichlet_balanced_041,interaction_candidate,256,240,OUT_OF_TRAINING_SUPPORT,199,35,False,0.12489182829557954
test_1m,all_heldout,dirichlet_balanced_042,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,179,False,0.4725413138348445
test_1m,all_heldout,dirichlet_balanced_042,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,179,False,0.4725413138348445
test_1m,all_heldout,dirichlet_balanced_043,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,199,2,True,0.005716943137503199
test_1m,all_heldout,dirichlet_balanced_043,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,199,2,True,0.005716943137503199
test_1m,all_heldout,dirichlet_balanced_044,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,175,False,0.4349754088250527
test_1m,all_heldout,dirichlet_balanced_044,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,175,False,0.4349754088250527
test_1m,all_heldout,dirichlet_balanced_045,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,195,False,0.4913593392737555
test_1m,all_heldout,dirichlet_balanced_045,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,195,False,0.4913593392737555
test_1m,all_heldout,dirichlet_balanced_046,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,10,True,0.06946644387077269
test_1m,all_heldout,dirichlet_balanced_046,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,10,True,0.06946644387077269
test_1m,all_heldout,dirichlet_balanced_047,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,134,False,0.3940431797995555
test_1m,all_heldout,dirichlet_balanced_047,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,134,False,0.3940431797995555
test_1m,all_heldout,dirichlet_balanced_048,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,119,211,False,0.5026637012849504
test_1m,all_heldout,dirichlet_balanced_048,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,119,211,False,0.5026637012849504
test_1m,all_heldout,dirichlet_balanced_049,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,41,160,False,0.4334450249538467
test_1m,all_heldout,dirichlet_balanced_049,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,41,160,False,0.4334450249538467
test_1m,all_heldout,dirichlet_balanced_050,ridge_v1.3,256,192,OUT_OF_TRAINING_SUPPORT,199,4,True,0.04491666835010439
test_1m,all_heldout,dirichlet_balanced_050,interaction_candidate,256,192,OUT_OF_TRAINING_SUPPORT,199,4,True,0.04491666835010439
test_1m,all_heldout,dirichlet_balanced_051,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,35,127,False,0.3825709950252698
test_1m,all_heldout,dirichlet_balanced_051,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,35,127,False,0.3825709950252698
test_1m,all_heldout,dirichlet_balanced_052,ridge_v1.3,256,240,OUT_OF_TRAINING_SUPPORT,199,33,False,0.14224977222211654
test_1m,all_heldout,dirichlet_balanced_052,interaction_candidate,256,20,OUT_OF_TRAINING_SUPPORT,199,136,False,0.3493224607169261
test_1m,all_heldout,dirichlet_balanced_053,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,40,197,False,0.48250852723517423
test_1m,all_heldout,dirichlet_balanced_053,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,40,197,False,0.48250852723517423
test_1m,all_heldout,dirichlet_balanced_054,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,162,False,0.39945123954103245
test_1m,all_heldout,dirichlet_balanced_054,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,162,False,0.39945123954103245
test_1m,all_heldout,dirichlet_balanced_055,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,199,10,True,0.06966073290122016
test_1m,all_heldout,dirichlet_balanced_055,interaction_candidate,256,93,OUT_OF_TRAINING_SUPPORT,199,110,False,0.2867697383837674
test_1m,all_heldout,dirichlet_balanced_056,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,92,False,0.3182981990670159
test_1m,all_heldout,dirichlet_balanced_056,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,92,False,0.3182981990670159
test_1m,all_heldout,dirichlet_balanced_057,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,123,False,0.3593191360823145
test_1m,all_heldout,dirichlet_balanced_057,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,123,False,0.3593191360823145
test_1m,all_heldout,dirichlet_balanced_058,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,206,False,0.489562936709975
test_1m,all_heldout,dirichlet_balanced_058,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,206,False,0.489562936709975
test_1m,all_heldout,dirichlet_balanced_059,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,174,False,0.41419775912684526
test_1m,all_heldout,dirichlet_balanced_059,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,174,False,0.41419775912684526
test_1m,all_heldout,dirichlet_balanced_060,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,239,21,True,0.08591891959788035
test_1m,all_heldout,dirichlet_balanced_060,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,239,21,True,0.08591891959788035
test_1m,all_heldout,dirichlet_balanced_061,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,226,False,0.5233324614871795
test_1m,all_heldout,dirichlet_balanced_061,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,226,False,0.5233324614871795
test_1m,all_heldout,dirichlet_balanced_062,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,199,26,True,0.11782200142038263
test_1m,all_heldout,dirichlet_balanced_062,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,199,26,True,0.11782200142038263
test_1m,all_heldout,dirichlet_balanced_063,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,156,False,0.42147157560181797
test_1m,all_heldout,dirichlet_balanced_063,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,156,False,0.42147157560181797
test_1m,all_heldout,dirichlet_balanced_064,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,143,190,False,0.5139313207190757
test_1m,all_heldout,dirichlet_balanced_064,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,143,190,False,0.5139313207190757
test_1m,all_heldout,dirichlet_balanced_065,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,181,False,0.4415747323600901
test_1m,all_heldout,dirichlet_balanced_065,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,181,False,0.4415747323600901
test_1m,all_heldout,dirichlet_balanced_066,ridge_v1.3,256,240,OUT_OF_TRAINING_SUPPORT,199,26,True,0.10016007627236144
test_1m,all_heldout,dirichlet_balanced_066,interaction_candidate,256,240,OUT_OF_TRAINING_SUPPORT,199,26,True,0.10016007627236144
test_1m,all_heldout,dirichlet_balanced_067,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,172,False,0.4037149673021639
test_1m,all_heldout,dirichlet_balanced_067,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,172,False,0.4037149673021639
test_1m,all_heldout,dirichlet_balanced_068,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,152,False,0.3936900952579295
test_1m,all_heldout,dirichlet_balanced_068,interaction_candidate,256,167,OUT_OF_TRAINING_SUPPORT,199,47,False,0.1463463655340341
test_1m,all_heldout,dirichlet_balanced_069,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,206,False,0.5266590423673649
test_1m,all_heldout,dirichlet_balanced_069,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,206,False,0.5266590423673649
test_1m,all_heldout,dirichlet_balanced_070,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,171,False,0.43441712340538796
test_1m,all_heldout,dirichlet_balanced_070,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,171,False,0.43441712340538796
test_1m,all_heldout,dirichlet_balanced_071,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,199,145,False,0.38828624653284693
test_1m,all_heldout,dirichlet_balanced_071,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,199,145,False,0.38828624653284693
test_1m,all_heldout,dirichlet_balanced_072,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,199,2,True,0.0301833023213109
test_1m,all_heldout,dirichlet_balanced_072,interaction_candidate,256,59,OUT_OF_TRAINING_SUPPORT,199,2,True,0.0301833023213109
