weight_scenario,quality_score_scope,quality_policy,model,n_feasible_observed_recipes,selected_index,objective_relative,max_domain_share,unknown_QA_share
dirichlet_sparse_034,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,318,-0.33152643453574127,0.74,0.232
dirichlet_sparse_034,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,318,-0.21402270967157813,0.74,0.232
dirichlet_sparse_034,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.35112608118660976,0.445,0.33
dirichlet_sparse_034,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,68,-0.2766492686954401,0.445,0.33
dirichlet_sparse_035,A1_sample_primary,unconstrained,ridge_v1.3,512,365,-0.22028706432514109,0.518,0.31800000000000006
dirichlet_sparse_035,A1_sample_primary,unconstrained,interaction_candidate,512,365,-0.19707707322649132,0.518,0.31800000000000006
dirichlet_sparse_035,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.1504537625573998,0.36063936063936064,0.2727272727272727
dirichlet_sparse_035,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.1314540198562968,0.36063936063936064,0.2727272727272727
dirichlet_sparse_035,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.18490610245345773,0.234,0.413
dirichlet_sparse_035,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.1602416545414252,0.234,0.413
dirichlet_sparse_035,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,365,-0.22028706432514109,0.518,0.31800000000000006
dirichlet_sparse_035,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,365,-0.19707707322649132,0.518,0.31800000000000006
dirichlet_sparse_035,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.1504537625573998,0.36063936063936064,0.2727272727272727
dirichlet_sparse_035,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.1314540198562968,0.36063936063936064,0.2727272727272727
dirichlet_sparse_035,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.18490610245345773,0.234,0.413
dirichlet_sparse_035,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.1602416545414252,0.234,0.413
dirichlet_sparse_036,A1_sample_primary,unconstrained,ridge_v1.3,512,45,-0.12863023407941532,0.903096903096903,0.04595404595404596
dirichlet_sparse_036,A1_sample_primary,unconstrained,interaction_candidate,512,275,-0.17067427232417523,0.4894894894894895,0.060060060060060066
dirichlet_sparse_036,A1_sample_primary,quality_direct,ridge_v1.3,91,45,-0.12863023407941532,0.903096903096903,0.04595404595404596
dirichlet_sparse_036,A1_sample_primary,quality_direct,interaction_candidate,91,275,-0.17067427232417523,0.4894894894894895,0.060060060060060066
dirichlet_sparse_036,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,45,-0.12863023407941532,0.903096903096903,0.04595404595404596
dirichlet_sparse_036,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,275,-0.17067427232417523,0.4894894894894895,0.060060060060060066
dirichlet_sparse_036,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,45,-0.12863023407941532,0.903096903096903,0.04595404595404596
dirichlet_sparse_036,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,275,-0.17067427232417523,0.4894894894894895,0.060060060060060066
dirichlet_sparse_036,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,45,-0.12863023407941532,0.903096903096903,0.04595404595404596
dirichlet_sparse_036,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,275,-0.17067427232417523,0.4894894894894895,0.060060060060060066
dirichlet_sparse_036,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,45,-0.12863023407941532,0.903096903096903,0.04595404595404596
dirichlet_sparse_036,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,275,-0.17067427232417523,0.4894894894894895,0.060060060060060066
dirichlet_sparse_037,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.1628528184027068,0.22522522522522523,0.5685685685685684
dirichlet_sparse_037,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.14011360567004563,0.22522522522522523,0.5685685685685684
dirichlet_sparse_037,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.09022355591936441,0.36063936063936064,0.2727272727272727
dirichlet_sparse_037,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.07456047582018999,0.36063936063936064,0.2727272727272727
dirichlet_sparse_037,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,172,-0.12274267006325436,0.32967032967032966,0.4185814185814186
dirichlet_sparse_037,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.1069532423097687,0.32967032967032966,0.4185814185814186
dirichlet_sparse_037,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.1628528184027068,0.22522522522522523,0.5685685685685684
dirichlet_sparse_037,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.14011360567004563,0.22522522522522523,0.5685685685685684
dirichlet_sparse_037,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.09022355591936441,0.36063936063936064,0.2727272727272727
dirichlet_sparse_037,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.07456047582018999,0.36063936063936064,0.2727272727272727
dirichlet_sparse_037,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.12274267006325436,0.32967032967032966,0.4185814185814186
dirichlet_sparse_037,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.1069532423097687,0.32967032967032966,0.4185814185814186
dirichlet_sparse_038,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.2558157605453333,0.22522522522522523,0.5685685685685684
dirichlet_sparse_038,A1_sample_primary,unconstrained,interaction_candidate,512,502,-0.23676979550702731,0.37074148296593185,0.5841683366733467
dirichlet_sparse_038,A1_sample_primary,quality_direct,ridge_v1.3,91,318,-0.10938606712409056,0.74,0.232
dirichlet_sparse_038,A1_sample_primary,quality_direct,interaction_candidate,91,84,-0.08323315834535314,0.3546453546453547,0.2547452547452548
dirichlet_sparse_038,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.22794300171603193,0.445,0.33
dirichlet_sparse_038,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,68,-0.19086448696381714,0.445,0.33
dirichlet_sparse_038,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.2558157605453333,0.22522522522522523,0.5685685685685684
dirichlet_sparse_038,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,502,-0.23676979550702731,0.37074148296593185,0.5841683366733467
dirichlet_sparse_038,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,318,-0.10938606712409056,0.74,0.232
dirichlet_sparse_038,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,84,-0.08323315834535314,0.3546453546453547,0.2547452547452548
dirichlet_sparse_038,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.22794300171603193,0.445,0.33
dirichlet_sparse_038,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,68,-0.19086448696381714,0.445,0.33
dirichlet_sparse_039,A1_sample_primary,unconstrained,ridge_v1.3,512,248,-0.2950767177361129,0.332,0.226
dirichlet_sparse_039,A1_sample_primary,unconstrained,interaction_candidate,512,248,-0.23992346541277532,0.332,0.226
dirichlet_sparse_039,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.22218220203212222,0.36063936063936064,0.2727272727272727
dirichlet_sparse_039,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.19536900234359736,0.36063936063936064,0.2727272727272727
dirichlet_sparse_039,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.25687499966981014,0.234,0.413
dirichlet_sparse_039,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.2186314133162643,0.234,0.413
dirichlet_sparse_039,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,248,-0.2950767177361129,0.332,0.226
dirichlet_sparse_039,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,248,-0.23992346541277532,0.332,0.226
dirichlet_sparse_039,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.22218220203212222,0.36063936063936064,0.2727272727272727
dirichlet_sparse_039,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.19536900234359736,0.36063936063936064,0.2727272727272727
dirichlet_sparse_039,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.25687499966981014,0.234,0.413
dirichlet_sparse_039,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.2186314133162643,0.234,0.413
dirichlet_sparse_040,A1_sample_primary,unconstrained,ridge_v1.3,512,389,-0.336335658532926,0.998,0.002
dirichlet_sparse_040,A1_sample_primary,unconstrained,interaction_candidate,512,389,-0.3144224055919855,0.998,0.002
dirichlet_sparse_040,A1_sample_primary,quality_direct,ridge_v1.3,91,129,-0.1359315461058395,0.3853853853853854,0.3283283283283283
dirichlet_sparse_040,A1_sample_primary,quality_direct,interaction_candidate,91,129,-0.11577035053987735,0.3853853853853854,0.3283283283283283
dirichlet_sparse_040,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,356,-0.18007215027250462,0.47052947052947053,0.2947052947052947
dirichlet_sparse_040,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,356,-0.1451320745841373,0.47052947052947053,0.2947052947052947
dirichlet_sparse_040,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,389,-0.336335658532926,0.998,0.002
dirichlet_sparse_040,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,389,-0.3144224055919855,0.998,0.002
dirichlet_sparse_040,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,479,-0.1551896252561411,0.496,0.23299999999999998
dirichlet_sparse_040,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,479,-0.1261196824494857,0.496,0.23299999999999998
dirichlet_sparse_040,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,356,-0.18007215027250462,0.47052947052947053,0.2947052947052947
dirichlet_sparse_040,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,356,-0.1451320745841373,0.47052947052947053,0.2947052947052947
dirichlet_sparse_041,A1_sample_primary,unconstrained,ridge_v1.3,512,275,-0.06276035038157032,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A1_sample_primary,unconstrained,interaction_candidate,512,275,-0.12654797201066578,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A1_sample_primary,quality_direct,ridge_v1.3,91,275,-0.06276035038157032,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A1_sample_primary,quality_direct,interaction_candidate,91,275,-0.12654797201066578,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,275,-0.06276035038157032,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,275,-0.12654797201066578,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,275,-0.06276035038157032,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,275,-0.12654797201066578,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,275,-0.06276035038157032,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,275,-0.12654797201066578,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,275,-0.06276035038157032,0.4894894894894895,0.060060060060060066
dirichlet_sparse_041,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,275,-0.12654797201066578,0.4894894894894895,0.060060060060060066
dirichlet_sparse_042,A1_sample_primary,unconstrained,ridge_v1.3,512,328,-0.16217496235013903,0.993,1.0
dirichlet_sparse_042,A1_sample_primary,unconstrained,interaction_candidate,512,251,-0.12885164430152996,0.549,0.774
dirichlet_sparse_042,A1_sample_primary,quality_direct,ridge_v1.3,91,266,-0.05853655236185878,0.552,0.6050000000000001
dirichlet_sparse_042,A1_sample_primary,quality_direct,interaction_candidate,91,119,-0.06993388074218691,0.4475524475524476,0.4665334665334666
dirichlet_sparse_042,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,172,-0.07941133091447018,0.32967032967032966,0.4185814185814186
dirichlet_sparse_042,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,121,-0.05950097897938172,0.29570429570429574,0.40859140859140874
dirichlet_sparse_042,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,328,-0.16217496235013903,0.993,1.0
dirichlet_sparse_042,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,251,-0.12885164430152996,0.549,0.774
dirichlet_sparse_042,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,266,-0.05853655236185878,0.552,0.6050000000000001
dirichlet_sparse_042,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,119,-0.06993388074218691,0.4475524475524476,0.4665334665334666
dirichlet_sparse_042,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.07941133091447018,0.32967032967032966,0.4185814185814186
dirichlet_sparse_042,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,121,-0.05950097897938172,0.29570429570429574,0.40859140859140874
dirichlet_sparse_043,A1_sample_primary,unconstrained,ridge_v1.3,512,339,-0.12020316167228039,0.5314685314685315,0.6093906093906094
dirichlet_sparse_043,A1_sample_primary,unconstrained,interaction_candidate,512,437,-0.11880748938918452,0.442,0.154
dirichlet_sparse_043,A1_sample_primary,quality_direct,ridge_v1.3,91,339,-0.12020316167228039,0.5314685314685315,0.6093906093906094
dirichlet_sparse_043,A1_sample_primary,quality_direct,interaction_candidate,91,437,-0.11880748938918452,0.442,0.154
dirichlet_sparse_043,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,480,-0.11951256247694003,0.858,0.14200000000000002
dirichlet_sparse_043,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,437,-0.11880748938918452,0.442,0.154
dirichlet_sparse_043,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,339,-0.12020316167228039,0.5314685314685315,0.6093906093906094
dirichlet_sparse_043,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,437,-0.11880748938918452,0.442,0.154
dirichlet_sparse_043,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,339,-0.12020316167228039,0.5314685314685315,0.6093906093906094
dirichlet_sparse_043,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,437,-0.11880748938918452,0.442,0.154
dirichlet_sparse_043,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,480,-0.11951256247694003,0.858,0.14200000000000002
dirichlet_sparse_043,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,437,-0.11880748938918452,0.442,0.154
dirichlet_sparse_044,A1_sample_primary,unconstrained,ridge_v1.3,512,383,-0.33408747574698255,0.8588588588588588,0.13813813813813813
dirichlet_sparse_044,A1_sample_primary,unconstrained,interaction_candidate,512,344,-0.20585306999776912,0.7852147852147852,0.01998001998001998
dirichlet_sparse_044,A1_sample_primary,quality_direct,ridge_v1.3,91,129,-0.10268742432690553,0.3853853853853854,0.3283283283283283
dirichlet_sparse_044,A1_sample_primary,quality_direct,interaction_candidate,91,437,-0.17758763723060855,0.442,0.154
dirichlet_sparse_044,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,360,-0.13216104604747153,0.4285714285714286,0.26973026973026976
dirichlet_sparse_044,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,437,-0.17758763723060855,0.442,0.154
dirichlet_sparse_044,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,383,-0.33408747574698255,0.8588588588588588,0.13813813813813813
dirichlet_sparse_044,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,344,-0.20585306999776912,0.7852147852147852,0.01998001998001998
dirichlet_sparse_044,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,129,-0.10268742432690553,0.3853853853853854,0.3283283283283283
dirichlet_sparse_044,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,437,-0.17758763723060855,0.442,0.154
dirichlet_sparse_044,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,360,-0.13216104604747153,0.4285714285714286,0.26973026973026976
dirichlet_sparse_044,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,437,-0.17758763723060855,0.442,0.154
dirichlet_sparse_045,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.8770509302427639,0.22522522522522523,0.5685685685685684
dirichlet_sparse_045,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.806466075390494,0.22522522522522523,0.5685685685685684
dirichlet_sparse_045,A1_sample_primary,quality_direct,ridge_v1.3,91,318,-0.580860223974942,0.74,0.232
dirichlet_sparse_045,A1_sample_primary,quality_direct,interaction_candidate,91,318,-0.4827875871817184,0.74,0.232
dirichlet_sparse_045,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.7511043039429259,0.445,0.33
dirichlet_sparse_045,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,68,-0.6686948625181377,0.445,0.33
