observed,predicted,residual
2.1214,2.1214223879559087,2.238795590869813e-05
2.1206,2.1206297458194645,2.9745819464466194e-05
2.1199,2.1198472847196443,-5.271528035555306e-05
2.119,2.1190747740275975,7.477402759725749e-05
2.1183,2.1183116290923776,1.1629092377507533e-05
2.1175,2.117558361272153,5.836127215275155e-05
2.1168,2.1168143953015055,1.4395301505487623e-05
2.1161,2.1160795285230694,-2.0471476930516985e-05
2.1152,2.1153535645712456,0.00015356457124537926
2.1147,2.114636313119698,-6.368688030189418e-05
2.1139,2.113927589641237,2.758964123694696e-05
2.1133,2.113226883154425,-7.31168455749831e-05
2.1125,2.112534687963943,3.468796394301421e-05
2.1119,2.1118504996506067,-4.950034939321668e-05
2.1112,2.1111741547085634,-2.584529143678793e-05
2.1105,2.1105054943927413,5.4943927412232085e-06
2.1099,2.109844364539556,-5.563546044395906e-05
2.1092,2.109190615395879,-9.384604120921125e-06
2.1085,2.108543794854894,4.3794854894141366e-05
2.1079,2.107904378053648,4.378053648057545e-06
2.1072,2.1072719175049,7.191750489976556e-05
2.1066,2.1066462795387975,4.627953879765556e-05
2.1059,2.1060273341498084,0.00012733414980825586
2.1055,2.1054149548667325,-8.504513326768048e-05
2.1047,2.104808731192299,0.00010873119229914963
2.1042,2.104209121215707,9.121215706731078e-06
2.1036,2.1036157178655532,1.571786555309984e-05
2.1031,2.1030284076180954,-7.159238190457273e-05
2.1024,2.102447079913019,4.707991301922121e-05
2.102,2.101871627053291,-0.00012837294670875465
2.1013,2.101301944109158,1.9441091576588576e-06
2.1008,2.100737661199204,-6.233880079609122e-05
2.1001,2.1001792165413864,7.921654138653977e-05
2.0998,2.09962624266575,-0.0001737573342501797
2.099,2.0990786448287557,7.864482875552525e-05
2.0986,2.0985363306295293,-6.366937047053156e-05
2.098,2.09799920993484,-7.900651599612729e-07
2.0975,2.097466942308247,-3.305769175332429e-05
2.0969,2.096939949309558,3.994930955775189e-05
2.0964,2.096417892275219,1.7892275218756026e-05
2.0959,2.0959006894501333,6.894501334286929e-07
2.0954,2.0953882610132233,-1.17389867768658e-05
2.0949,2.094880529018155,-1.9470981845071123e-05
2.0945,2.094377417336292,-0.0001225826637081262
2.0938,2.093878614922681,7.861492268101955e-05
2.0933,2.093384524595647,8.452459564667336e-05
