coordinate_id,policy_mode,budget_FLOPs,context_tokens,coordinate_scale_assumed,coordinate_offset_assumed,upstream_loss_stress_delta_assumed,feasible_policies,all_feasible_policies_supported,best_quality_families,unique_winner,policy_score_spread
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.0,0.0,0.05,3,True,exponential,True,0.02307272882301703
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.0,0.1,-0.05,3,True,exponential,True,0.02307272882301703
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.0,0.1,0.0,3,True,exponential,True,0.021829782822880617
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.0,0.1,0.05,3,True,exponential,True,0.0205577952268996
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,-0.1,-0.05,3,True,exponential,True,0.025261092937650886
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,-0.1,0.0,3,True,exponential,True,0.02375107523517883
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,-0.1,0.05,3,True,exponential,True,0.02220715281670138
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,0.0,-0.05,3,True,exponential,True,0.0224891622831791
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,0.0,0.0,3,True,exponential,True,0.020937194609064846
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,0.0,0.05,3,True,exponential,True,0.019396738205848862
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,0.1,-0.05,3,True,exponential,True,0.019675007537671263
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,0.1,0.0,3,True,exponential,True,0.018159133906127778
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,8192,1.1,0.1,0.05,3,True,exponential,True,0.016688731946020496
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,-0.1,-0.05,3,True,exponential,True,0.015350125917990454
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,-0.1,0.0,3,True,exponential,True,0.01503683687646884
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,-0.1,0.05,3,True,exponential,True,0.014658571660874031
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,0.0,-0.05,3,True,exponential,True,0.014566375753801708
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,0.0,0.0,3,True,exponential,True,0.014118265937277386
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,0.0,0.05,3,True,exponential,True,0.013621675766476216
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,0.1,-0.05,3,True,exponential,True,0.013505563310989288
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,0.1,0.0,3,True,exponential,True,0.01296092993003839
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,0.9,0.1,0.05,3,True,exponential,True,0.012386287254926742
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,-0.1,-0.05,3,True,exponential,True,0.01478503887633309
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,-0.1,0.0,3,True,exponential,True,0.014095620756748417
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,-0.1,0.05,3,True,exponential,True,0.013370528158745287
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,0.0,-0.05,3,True,exponential,True,0.013370528158763051
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,0.0,0.0,3,True,exponential,True,0.012622007678011471
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,0.0,0.05,3,True,exponential,True,0.011861521508205186
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,0.1,-0.05,3,True,exponential,True,0.011861521508208739
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,0.1,0.0,3,True,exponential,True,0.011099486501496614
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.0,0.1,0.05,3,True,exponential,True,0.010345097780540158
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,-0.1,-0.05,3,True,exponential,True,0.012766048557054432
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,-0.1,0.0,3,True,exponential,True,0.011846413315712567
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,-0.1,0.05,3,True,exponential,True,0.01094171008768896
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,0.0,-0.05,3,True,exponential,True,0.011104585305876213
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,0.0,0.0,3,True,exponential,True,0.010220062371731231
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,0.0,0.05,3,True,exponential,True,0.009368096917441449
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,0.1,-0.05,3,True,exponential,True,0.009520247671300552
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,0.1,0.0,3,True,exponential,True,0.008700023079766694
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+22,131072,1.1,0.1,0.05,3,True,exponential,True,0.007923184092550883
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,-0.1,-0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,-0.1,0.0,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,-0.1,0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,0.0,-0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,0.0,0.0,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,0.9,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,-0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,-0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,-0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,0.0,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,0.0,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.0,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,-0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,-0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,-0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,0.0,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,0.0,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,2048,1.1,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,-0.1,-0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,-0.1,0.0,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,-0.1,0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,0.0,-0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,0.0,0.0,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,0.9,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,-0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,-0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,-0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,0.0,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,0.0,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.0,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,-0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,-0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,-0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,0.0,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,0.0,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,8192,1.1,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,-0.1,-0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,-0.1,0.0,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,-0.1,0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,0.0,-0.05,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,0.0,0.0,3,False,,,
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,0.9,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,-0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,-0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,-0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,0.0,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,0.0,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.0,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,-0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,-0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,-0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,0.0,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,0.0,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,0.0,0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,0.1,-0.05,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,0.1,0.0,3,True,exponential;power;logarithmic,False,0.0
"Qwen2.5 Technical Report (Alibaba, 2024), validation loss",observed_joint_recipe,1e+24,131072,1.1,0.1,0.05,3,True,exponential;power;logarithmic,False,0.0
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,-0.1,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,-0.1,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,-0.1,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,0.0,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,0.0,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,0.0,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,0.1,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,0.1,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,0.9,0.1,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,-0.1,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,-0.1,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,-0.1,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,0.0,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,0.0,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,0.0,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,0.1,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,0.1,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.0,0.1,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,-0.1,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,-0.1,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,-0.1,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,0.0,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,0.0,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,0.0,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,0.1,-0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,0.1,0.0,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,2048,1.1,0.1,0.05,2,False,,,
Qwen2.5 report,fixed_recipe,1e+19,8192,0.9,-0.1,-0.05,1,False,,,
Qwen2.5 report,fixed_recipe,1e+19,8192,0.9,-0.1,0.0,1,False,,,
Qwen2.5 report,fixed_recipe,1e+19,8192,0.9,-0.1,0.05,1,False,,,
Qwen2.5 report,fixed_recipe,1e+19,8192,0.9,0.0,-0.05,1,False,,,
Qwen2.5 report,fixed_recipe,1e+19,8192,0.9,0.0,0.0,1,False,,,
