type,resource_gate,horizon_months,compute_scenario,model,eta,retention,resource_multiplier,conditional_p05,conditional_p95
non_pretrained,primary,12,quarter,quantile_resource,0.5,0.5,1.0,47.92801213315436,53.671947385586066
non_pretrained,primary,12,quarter,quantile_resource,0.5,0.5,1.5,49.11470374005058,54.84994752134917
non_pretrained,primary,12,quarter,quantile_resource,0.5,1.0,0.5,54.51419555354472,62.646198194929035
non_pretrained,primary,12,quarter,quantile_resource,0.5,1.0,1.0,55.649443205982394,63.71260121486572
non_pretrained,primary,12,quarter,quantile_resource,0.5,1.0,1.5,56.77881814738651,64.76460862309905
non_pretrained,primary,12,quarter,quantile_resource,0.75,0.0,0.5,39.44113252744631,43.231100837129404
non_pretrained,primary,12,quarter,quantile_resource,0.75,0.0,1.0,41.15300747334305,44.94303605948666
non_pretrained,primary,12,quarter,quantile_resource,0.75,0.0,1.5,42.886564405013374,46.72170345096781
non_pretrained,primary,12,quarter,quantile_resource,0.75,0.5,0.5,47.33545834593408,53.10111937518514
non_pretrained,primary,12,quarter,quantile_resource,0.75,0.5,1.0,49.11470374005058,54.84994752134917
non_pretrained,primary,12,quarter,quantile_resource,0.75,0.5,1.5,50.89619426559985,56.57020290401269
non_pretrained,primary,12,quarter,quantile_resource,0.75,1.0,0.5,55.08248155962194,63.1814022422467
non_pretrained,primary,12,quarter,quantile_resource,0.75,1.0,1.0,56.77881814738651,64.76460862309905
non_pretrained,primary,12,quarter,quantile_resource,0.75,1.0,1.5,58.37296760756109,66.30984625220181
non_pretrained,primary,12,quarter,mean_resource,0.25,0.0,0.5,38.29720242795432,42.08908287084188
non_pretrained,primary,12,quarter,mean_resource,0.25,0.0,1.0,38.84254671080364,42.643239549244235
non_pretrained,primary,12,quarter,mean_resource,0.25,0.0,1.5,39.39069963901479,43.18871227127793
non_pretrained,primary,12,quarter,mean_resource,0.25,0.5,0.5,43.77877142491149,52.76624596773849
non_pretrained,primary,12,quarter,mean_resource,0.25,0.5,1.0,44.33221547332005,53.33505540107449
non_pretrained,primary,12,quarter,mean_resource,0.25,0.5,1.5,44.88706996180109,53.90299894206309
non_pretrained,primary,12,quarter,mean_resource,0.25,1.0,0.5,49.891742724346734,63.50416640183877
non_pretrained,primary,12,quarter,mean_resource,0.25,1.0,1.0,50.40100321523804,64.05081587299624
non_pretrained,primary,12,quarter,mean_resource,0.25,1.0,1.5,50.91018095892846,64.59384248540825
non_pretrained,primary,12,quarter,mean_resource,0.5,0.0,0.5,38.84254671080364,42.643239549244235
non_pretrained,primary,12,quarter,mean_resource,0.5,0.0,1.0,39.94153650873671,43.7358420149774
non_pretrained,primary,12,quarter,mean_resource,0.5,0.0,1.5,41.05075008721863,44.83455641053282
non_pretrained,primary,12,quarter,mean_resource,0.5,0.5,0.5,44.33221547332005,53.33505540107449
non_pretrained,primary,12,quarter,mean_resource,0.5,0.5,1.0,45.4431998033665,54.469930798852474
non_pretrained,primary,12,quarter,mean_resource,0.5,0.5,1.5,46.558738996568536,55.600181667717386
non_pretrained,primary,12,quarter,mean_resource,0.5,1.0,0.5,50.40100321523804,64.05081587299624
non_pretrained,primary,12,quarter,mean_resource,0.5,1.0,1.0,51.419170356470566,65.13313164231093
non_pretrained,primary,12,quarter,mean_resource,0.5,1.0,1.5,52.43616258393318,66.20005751834266
non_pretrained,primary,12,quarter,mean_resource,0.75,0.0,0.5,39.39069963901479,43.18871227127793
non_pretrained,primary,12,quarter,mean_resource,0.75,0.0,1.0,41.05075008721863,44.83455641053282
non_pretrained,primary,12,quarter,mean_resource,0.75,0.0,1.5,42.73143562902795,46.52737678322767
non_pretrained,primary,12,quarter,mean_resource,0.75,0.5,0.5,44.88706996180109,53.90299894206309
non_pretrained,primary,12,quarter,mean_resource,0.75,0.5,1.0,46.558738996568536,55.600181667717386
non_pretrained,primary,12,quarter,mean_resource,0.75,0.5,1.5,48.239517697380556,57.28439342430327
non_pretrained,primary,12,quarter,mean_resource,0.75,1.0,0.5,50.91018095892846,64.59384248540825
non_pretrained,primary,12,quarter,mean_resource,0.75,1.0,1.0,52.43616258393318,66.20005751834266
non_pretrained,primary,12,quarter,mean_resource,0.75,1.0,1.5,53.957611975198766,67.76976373871935
non_pretrained,primary,12,stopped,constant,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.25,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.25,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.25,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.25,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.25,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.25,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.5,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,constant,0.75,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.25,0.5,0.5,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.25,0.5,1.0,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.25,0.5,1.5,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.25,1.0,0.5,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,frontier_trend,0.25,1.0,1.0,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,frontier_trend,0.25,1.0,1.5,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,frontier_trend,0.5,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.5,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.5,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.5,0.5,0.5,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.5,0.5,1.0,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.5,0.5,1.5,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.5,1.0,0.5,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,frontier_trend,0.5,1.0,1.0,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,frontier_trend,0.5,1.0,1.5,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,frontier_trend,0.75,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.75,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.75,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,frontier_trend,0.75,0.5,0.5,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.75,0.5,1.0,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.75,0.5,1.5,45.89425118688804,53.05482104275585
non_pretrained,primary,12,stopped,frontier_trend,0.75,1.0,0.5,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,frontier_trend,0.75,1.0,1.0,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,frontier_trend,0.75,1.0,1.5,52.93428484378985,64.61224187670341
non_pretrained,primary,12,stopped,quantile_resource,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.25,0.5,0.5,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.25,0.5,1.0,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.25,0.5,1.5,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.25,1.0,0.5,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,quantile_resource,0.25,1.0,1.0,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,quantile_resource,0.25,1.0,1.5,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,quantile_resource,0.5,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.5,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.5,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.5,0.5,0.5,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.5,0.5,1.0,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.5,0.5,1.5,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.5,1.0,0.5,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,quantile_resource,0.5,1.0,1.0,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,quantile_resource,0.5,1.0,1.5,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,quantile_resource,0.75,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.75,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.75,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,quantile_resource,0.75,0.5,0.5,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.75,0.5,1.0,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.75,0.5,1.5,45.60421648597555,51.38435579274429
non_pretrained,primary,12,stopped,quantile_resource,0.75,1.0,0.5,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,quantile_resource,0.75,1.0,1.0,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,quantile_resource,0.75,1.0,1.5,53.443479409627244,61.56656363349974
non_pretrained,primary,12,stopped,mean_resource,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.25,0.5,0.5,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.25,0.5,1.0,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.25,0.5,1.5,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.25,1.0,0.5,49.382505153478895,62.95401224441246
non_pretrained,primary,12,stopped,mean_resource,0.25,1.0,1.0,49.382505153478895,62.95401224441246
non_pretrained,primary,12,stopped,mean_resource,0.25,1.0,1.5,49.382505153478895,62.95401224441246
non_pretrained,primary,12,stopped,mean_resource,0.5,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.5,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.5,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.5,0.5,0.5,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.5,0.5,1.0,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.5,0.5,1.5,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.5,1.0,0.5,49.382505153478895,62.95401224441246
non_pretrained,primary,12,stopped,mean_resource,0.5,1.0,1.0,49.382505153478895,62.95401224441246
non_pretrained,primary,12,stopped,mean_resource,0.5,1.0,1.5,49.382505153478895,62.95401224441246
non_pretrained,primary,12,stopped,mean_resource,0.75,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.75,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.75,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,12,stopped,mean_resource,0.75,0.5,0.5,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.75,0.5,1.0,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.75,0.5,1.5,43.2268715078119,52.19671733123483
non_pretrained,primary,12,stopped,mean_resource,0.75,1.0,0.5,49.382505153478895,62.95401224441246
non_pretrained,primary,12,stopped,mean_resource,0.75,1.0,1.0,49.382505153478895,62.95401224441246
non_pretrained,primary,12,stopped,mean_resource,0.75,1.0,1.5,49.382505153478895,62.95401224441246
non_pretrained,primary,24,historical,constant,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.25,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.25,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.25,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.25,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.25,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.25,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.5,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,0.5,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,0.5,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,0.5,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,1.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,1.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,constant,0.75,1.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,frontier_trend,0.25,0.0,0.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,frontier_trend,0.25,0.0,1.0,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,frontier_trend,0.25,0.0,1.5,37.754788736630566,41.5351809401351
non_pretrained,primary,24,historical,frontier_trend,0.25,0.5,0.5,52.93428484378985,64.61224187670341
non_pretrained,primary,24,historical,frontier_trend,0.25,0.5,1.0,52.93428484378985,64.61224187670341
